source,category,category_name,subcategory,part_number,description,unit_cost,price_status,price_kind,vendor,vendor_invoice,price_date,freight_unit,markup_flag,sell_unit,source_note
REV19_LIBRARY,3,CAT 3 - ICON,HOUSING FITTING REPAIR KITS - TCI AND BLUELINE,IRF TCI-2.0OS,"Icon SplitRepair Kit for 'TCI' Housing Fitting, 2.0'",240.75,ok,receipt,ICON,,,0,N,304.2117,RECEIPT ICON 50189 10/22/25
REV19_LIBRARY,3,CAT 3 - ICON,SUMP REPAIR KITS - TCI MOLDED SUMPS,IRF TCI-MMC2.0,"Icon SplitRepair Kit for 'TCI' Sump, Medium",173.25,ok,receipt,ICON,,,0,N,218.9187,RECEIPT ICON 48035 5/16/25
REV19_LIBRARY,3,CAT 3 - ICON,SUMP REPAIR KITS - TCI MOLDED SUMPS,IRF TCI-MMC2.5,"Icon SplitRepair Kit for 'TCI' Sump, Medium",173.25,ok,receipt,ICON,,,0,N,218.9187,RECEIPT ICON 48035 5/16/25
REV19_LIBRARY,3,CAT 3 - ICON,SUMP REPAIR KITS - TCI MOLDED SUMPS,IRF TCI-MMC4.5,"Icon NON SPLIT Repair Kit for 'TCI' Sump,",173.25,ok,receipt,ICON,,,0,N,218.9187,RECEIPT ICON 48035 5/16/25
REV19_LIBRARY,3,CAT 3 - ICON,SUMP REPAIR KITS - TCI MOLDED SUMPS,IRF TCI-SMC1.4,"Icon SplitRepair Kit for 'TCI' Sump, Small Molded",173.25,ok,receipt,ICON,,,0,N,218.9187,RECEIPT ICON 48035 5/16/25
REV19_LIBRARY,3,CAT 3 - ICON,REDUCING INSERTS,IRI 4.5x2.0,Icon SplitRepair Reducing Insert for 4.5'' ID to 2.0'',67.5,ok,receipt,ICON,,,0,N,85.293,RECEIPT ICON 51000 12/30/25
REV19_LIBRARY,3,CAT 3 - ICON,REDUCING INSERTS,IRI 4.5x2.0OS,Icon SplitRepair Reducing Insert for 4.5' ID to 2.0',75,ok,receipt,ICON,,,0,N,94.77,RECEIPT ICON 51000 12/30/25
REV19_LIBRARY,3,CAT 3 - ICON,REDUCING INSERTS,IRI 4.5x2.5,Icon SplitRepair Reducing Insert for 4.5'' ID to 2.5'',67.5,ok,receipt,ICON,,,0,N,85.293,RECEIPT ICON 51000 12/30/25
REV19_LIBRARY,3,CAT 3 - ICON,REDUCING INSERTS,IRI 4.5xPlug,Icon Repair Insert 4.5'' Plug,71.25,ok,receipt,ICON,,,0,N,90.0315,RECEIPT ICON 48035 5/16/25
REV19_LIBRARY,3,CAT 3 - ICON,TEST REDUCER FITTINGS,ISL 2.0x2.0AS,Icon SplitRepair SnapLock Test Reducer Fitting for,201,ok,receipt,ICON,,,0,N,253.9836,RECEIPT ICON 48028 5/16/25
REV19_LIBRARY,3,CAT 3 - ICON,TEST REDUCER FITTINGS,ISR 2.0x2.0A,Icon SplitRepair Test Reducer Fitting for 2.0' x 2.0',138,ok,receipt,ICON,,,0,N,174.3768,RECEIPT ICON 46886 2/24/25
REV19_LIBRARY,3,CAT 3 - ICON,TEST REDUCER FITTINGS,ISR 2.2x2.2A,Custom Split Reducer for 2.2.',138,ok,receipt,ICON,,,0,N,174.3768,RECEIPT ICON 53039 6/25/26
REV19_LIBRARY,3,CAT 3 - ICON,TEST REDUCER FITTINGS,ISR 2.4x2.4A,Icon SplitRepair Test Reducer Fitting for 2.4' x 2.4',144.75,ok,receipt,ICON,,,0,N,182.9061,RECEIPT ICON 52627 5/19/26
REV19_LIBRARY,3,CAT 3 - ICON,TEST REDUCER FITTINGS,ISR 2.61x2.38LC,Icon SplitRepair Test Reducer Fitting for 2.61' x,144.75,ok,receipt,ICON,,,0,N,182.9061,RECEIPT ICON 53031 6/24/26
REV19_LIBRARY,3,CAT 3 - ICON,TEST REDUCER FITTINGS,ISR 3.5x2.4OSA,Icon SplitRepair Test Reducer Fitting for 3.5' x 2.4',176.25,ok,receipt,ICON,,,0,N,222.7095,RECEIPT ICON 50624 11/24/25
REV19_LIBRARY,3,CAT 3 - ICON,TEST REDUCER FITTINGS,ISR 3.72x3.5LCA,Icon SplitRepairTest Reducer Fitting for 3.72' x 3.5',144.75,ok,receipt,ICON,,,0,N,182.9061,RECEIPT ICON 52157 4/14/26
REV19_LIBRARY,3,CAT 3 - ICON,REPLACEMENT COMPRESSION RINGS,IAC 10BOMR,Icon SplitRepair Replacement Galvanized Steel,20.25,ok,receipt,ICON,,,0,N,25.5879,RECEIPT ICON 50624 11/24/25
REV19_LIBRARY,3,CAT 3 - ICON,REPLACEMENT COMPRESSION RINGS,IAC 10BSMR,Icon SplitRepair Replacement Galvanized Steel,21.75,ok,receipt,ICON,,,0,N,27.4833,RECEIPT ICON 51000 12/30/25
REV19_LIBRARY,3,CAT 3 - ICON,REPLACEMENT COMPRESSION RINGS,IAC 4BOMR,Icon SplitRepair Replacement Galvanized Steel,18,ok,receipt,ICON,,,0,N,22.7448,RECEIPT ICON 49620 9/11/25
REV19_LIBRARY,3,CAT 3 - ICON,REPLACEMENT COMPRESSION RINGS,IAC 4BSMR,Icon SplitRepair Replacement Galvanized Steel,18,ok,receipt,ICON,,,0,N,22.7448,RECEIPT ICON 49620 9/11/25
REV19_LIBRARY,3,CAT 3 - ICON,REPLACEMENT COMPRESSION RINGS,IAC 5BSMR,Icon SplitRepair Replacement Galvanized Steel,20.25,ok,receipt,ICON,,,0,N,25.5879,RECEIPT ICON 51191 1/20/26
REV19_LIBRARY,3,CAT 3 - ICON,"ADHESIVES, SEALANTS AND PATCH MATERIALS",IAC FASTFIXL,Icon FastFix Instant Patch Repair for FRP/Poly,120,ok,receipt,ICON,,,0,N,151.632,RECEIPT ICON 45329 10/11/24
REV19_LIBRARY,3,CAT 3 - ICON,"ADHESIVES, SEALANTS AND PATCH MATERIALS",IAC FASTFUSE,"Icon FastFuse SplitRepair Fitting Bonding Solvent,",81.75,ok,receipt,ICON,,,0,N,103.2993,RECEIPT ICON 53039 6/25/26
REV19_LIBRARY,3,CAT 3 - ICON,"ADHESIVES, SEALANTS AND PATCH MATERIALS",IAC FFOAM50,"Icon FastFoam Instant Water Block, 50ml Cartridge",45.75,ok,receipt,ICON,,,0,N,57.8097,RECEIPT ICON 51662 3/5/26
REV19_LIBRARY,3,CAT 3 - ICON,"ADHESIVES, SEALANTS AND PATCH MATERIALS",IAC IBOND50A,Icon iBond Rapid Curing Multipurpose Structural,54,ok,receipt,ICON,,,0,N,68.2344,RECEIPT ICON 52873 6/9/26
REV19_LIBRARY,3,CAT 3 - ICON,"ADHESIVES, SEALANTS AND PATCH MATERIALS",IAC IBOND50FS,Icon iBond Rapid Curing Multipurpose Structural,51.75,ok,receipt,ICON,,,0,N,65.3913,RECEIPT ICON 48028 5/16/25
REV19_LIBRARY,3,CAT 3 - ICON,"ADHESIVES, SEALANTS AND PATCH MATERIALS",IAC IBOND50FS-CASE,Icon iBond Rapid Curing Multipurpose Structural,729,ok,receipt,ICON,,,0,N,921.1644,RECEIPT ICON 50183 10/21/25
REV19_LIBRARY,3,CAT 3 - ICON,"ADHESIVES, SEALANTS AND PATCH MATERIALS",IAC PFUSE200,"PolyFuse Structural Bonder for HDPE Sumps,",360,ok,receipt,ICON,,,0,N,454.896,RECEIPT ICON 46824 2/18/25
REV19_LIBRARY,3,CAT 3 - ICON,"ADHESIVES, SEALANTS AND PATCH MATERIALS",IAC PFUSE50,"Icon PolyFuse Structural Bonder for HDPE Sumps,",97.5,ok,receipt,ICON,,,0,N,123.201,RECEIPT ICON 45329 10/11/24
REV19_LIBRARY,3,CAT 3 - ICON,"ADHESIVES, SEALANTS AND PATCH MATERIALS",IAC SIKA10,"Sikaflex-1a SplitRepair Fitting Gasket Sealant, 10oz",13.5,ok,receipt,ICON,,,0,N,17.0586,RECEIPT ICON 53039 6/25/26
REV19_LIBRARY,3,CAT 3 - ICON,"ADHESIVES, SEALANTS AND PATCH MATERIALS",IAC WetWeld,Icon WetWeld Fast Setting Water Blocking Epoxy,27.75,ok,receipt,ICON,,,0,N,35.0649,RECEIPT ICON 51662 3/5/26
REV19_LIBRARY,3,CAT 3 - ICON,TOOLS,IAC MGUN10,"Manual Dispensing Tool for 10oz Tube Products,",39.75,ok,receipt,ICON,,,0,N,50.2281,RECEIPT ICON 49620 9/11/25
REV19_LIBRARY,3,CAT 3 - ICON,TOOLS,IAC MGUN50,Manual Dispensing Tool for 50ml Cartridge,70.5,ok,receipt,ICON,,,0,N,89.0838,RECEIPT ICON 50183 10/21/25
REV19_LIBRARY,3,CAT 3 - ICON,TOOLS,IAC UVLight,"UV Flashlight for FastFix Patch Curing, Batteries",33.75,ok,receipt,ICON,,,0,N,42.6465,RECEIPT ICON 45329 10/11/24
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,MANHOLES AND SKIRTS,FL100-SK12,"FL100 FRP SKIRT, 12 IN DEEP",320.06,ok,vendor_quote,Source NA,,,0,N,404.427816,QUOTE Source NA 8518251 8/28/26 NET
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,MANHOLES AND SKIRTS,104A-1800WT,"OPW 18 IN CAST IRON MANHOLE, BOLT-DOWN WATERTIGHT",362.56,ok,vendor_quote,Source NA,,,0,N,458.130816,QUOTE Source NA 8518251 8/28/26 NET
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,MANHOLES AND SKIRTS,104A-1200WT,"OPW 12 IN CAST IRON MANHOLE, BOLT-DOWN WATERTIGHT",207.17,ok,vendor_quote,Source NA,,,0,N,261.780012,QUOTE Source NA 8518251 8/28/26 NET
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,MANHOLES AND SKIRTS,FL100BLACK-SK12,"FIBRELITE FL100 40 IN COVER, FRAME + 12 IN SKIRT",2407.99,ok,vendor_quote,Spatco,,,0,N,3042.736164,QUOTE Spatco 20114867 8/28/26
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,MANHOLES AND SKIRTS,FL100BLACK-FC-KIT,FIBRELITE FL100 40 IN COVER AND FRAME KIT,2657.28,ok,receipt,Source NA,,,0,N,3357.739008,RECEIPT Source NA 2595926 3/27/26
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,MANHOLES AND SKIRTS,FL100-SK18,"FL100 FRP SKIRT, 18 IN DEEP",367.17,ok,receipt,Source NA,,,0,N,463.956012,RECEIPT Source NA 2595926 3/27/26. not used on Jefferson County
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,MANHOLES AND SKIRTS,104A-1800 SPATCO,"OPW 18 IN CAST IRON MANHOLE, 10 IN SKIRT",221.94,ok,vendor_quote,Spatco,,,0,N,280.443384,QUOTE Spatco 20114867 8/28/26
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,MANHOLES AND SKIRTS,104A-1800,"OPW 18 IN CAST IRON MANHOLE, LAY-IN",265.6,ok,vendor_quote,Source NA,,,0,N,335.61216,QUOTE Source NA 8517929 8/27/26 NET
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,MANHOLES AND SKIRTS,104A-1200,OPW 12 IN CAST IRON MANHOLE,111,ok,vendor_quote,Spatco,,,0,N,140.2596,QUOTE Spatco 20114867 8/28/26
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,SPILL CONTAINMENT AND FILL,1C-3101P,OPW 5 GAL SINGLE WALL SPILL CONTAINER,740.79,ok,vendor_quote,Spatco,,,0,N,936.062244,QUOTE Spatco 20114867 8/28/26. SINGLE WALL - scope wanted double
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,SPILL CONTAINMENT AND FILL,71SO-4SC,"OPW SEGMENTED OVERFILL VALVE, 4 x 5 FT",857.74,ok,vendor_quote,Spatco,,,0,N,1083.840264,QUOTE Spatco 20114867 8/28/26
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,SPILL CONTAINMENT AND FILL,A1005-518R,"OPW 5 GAL DOUBLEWALL SPILL CONTAINER, NO DRAIN",1707.99,ok,receipt,Source NA,,,0,N,2158.216164,RECEIPT Source NA 2577227 2/5/26
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,SPILL CONTAINMENT AND FILL,570012,"LID SEAL, A1004-316 SERIES SPILL CONTAINER",27.08,ok,receipt,Source NA,,,0,N,34.218288,RECEIPT Source NA 2577227 2/5/26
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,SPILL CONTAINMENT AND FILL,202831-50-KIT,OPW SECONDARY BUCKET WITH 50 FT KIT,791.7,ok,receipt,Source NA,,,0,N,1000.39212,RECEIPT Source NA 2631379 7/7/26
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,SPILL CONTAINMENT AND FILL,71SO-410C,OPW 4 IN OVERFILL VALVE AND DROP TUBE,498.62,ok,receipt,Source NA,,,0,N,630.056232,RECEIPT Source NA 2628199 6/26/26. the only drop tube RPS carries
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,SPILL CONTAINMENT AND FILL,1C-3112D,"OPW 5 GAL DOUBLEWALL SPILL CONTAINER, 4 IN THREAD-ON",1193.86,ok,vendor_quote,Source NA,,,0,N,1508.561496,QUOTE Source NA 8518251 8/28/26 NET. SINGLE WALL - scope wanted double
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,SPILL CONTAINMENT AND FILL,61SALP-1020-EVR,"OPW 4 IN SWIVEL FILL ADAPTER, EVR",244.1,ok,vendor_quote,Spatco,,,0,N,308.44476,QUOTE Spatco 20114867 8/28/26
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,SPILL CONTAINMENT AND FILL,634TT-7085-EVR,"OPW 4 IN FILL CAP, EVR",40.74,ok,vendor_quote,Spatco,,,0,N,51.479064,QUOTE Spatco 20114867 8/28/26
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,SPILL CONTAINMENT AND FILL,T2-TANK-TOP-FITTINGS,TANK TOP FITTINGS - RISER AND DRY BREAK,,PRICE NEEDED,estimate,,,,0,N,,PRICE NEEDED. Failure is somewhere in the tank top - nothing opened up yet
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,"FLEXWORKS PIPE, COUPLINGS AND ENTRY FITTINGS",C15A,OPW FLEXWORKS 1-1/2 IN DW PIPE - PER FOOT,35.07,ok,vendor_quote,Source NA,,,0,N,44.314452,QUOTE Source NA 8517929 8/27/26 NET
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,"FLEXWORKS PIPE, COUPLINGS AND ENTRY FITTINGS",DPC-2150A,OPW 1-1/2 IN DOUBLEWALL SWAGE COUPLING,178.5,ok,receipt,Source NA,,,0,N,225.5526,RECEIPT Source NA 2617076 5/27/26
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,"FLEXWORKS PIPE, COUPLINGS AND ENTRY FITTINGS",DPC-2200A,OPW 2 IN DOUBLEWALL PIPE COUPLING,228.27,ok,receipt,Source NA,,,0,N,288.441972,RECEIPT Source NA 2634423 7/15/26
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,"FLEXWORKS PIPE, COUPLINGS AND ENTRY FITTINGS",SBC-2150,OPW 1-1/2 IN FLEXWORKS BOLT-ON COUPLING,282.87,ok,receipt,Source NA,,,0,N,357.434532,RECEIPT Source NA 2617076 5/27/26
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,"FLEXWORKS PIPE, COUPLINGS AND ENTRY FITTINGS",SBC-2200,OPW 2 IN FLEXWORKS BOLT-ON COUPLING,376.53,ok,receipt,Source NA,,,0,N,475.783308,RECEIPT Source NA 2617076 5/27/26
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,"FLEXWORKS PIPE, COUPLINGS AND ENTRY FITTINGS",SMA-2020,OPW 2 IN ADAPTER - 2 IN NPSH TO 2 IN MALE,133.77,ok,receipt,Source NA,,,0,N,169.031772,RECEIPT Source NA 2634423 7/15/26
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,"FLEXWORKS PIPE, COUPLINGS AND ENTRY FITTINGS",REF-4015,"OPW FLEXWORKS RIGID ENTRY FITTING, 4 IN x 1-1/2 IN",139.44,ok,vendor_quote,Source NA,,,0,N,176.196384,QUOTE Source NA 8517929 8/27/26 NET
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,"FLEXWORKS PIPE, COUPLINGS AND ENTRY FITTINGS",REF-0075C,"OPW RIGID ENTRY FITTING, 3/4 IN RIGID CONDUIT, NYLON",94.36,ok,vendor_quote,Source NA,,,0,N,119.233296,QUOTE Source NA 8517929 8/27/26 NET
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,"FLEXWORKS PIPE, COUPLINGS AND ENTRY FITTINGS",635-0300MAE,MORRISON 1-1/2 IN FEMALE NPT x 3 IN OFFSET ADAPTER,64.21,ok,receipt,Source NA,,,0,N,81.135756,RECEIPT Source NA 2609985 5/6/26
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,"FLEXWORKS PIPE, COUPLINGS AND ENTRY FITTINGS",635-0150MAE,MORRISON 1-1/2 IN FEMALE NPT x 1-1/2 IN OFFSET ADAPTER,54.64,ok,receipt,Source NA,,,0,N,69.043104,RECEIPT Source NA 2609985 5/6/26
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,"FLEXWORKS PIPE, COUPLINGS AND ENTRY FITTINGS",FIT-3530,3 IN x 30 IN FLEXIBLE ISOLATION TUBE,155.75,ok,receipt,Source NA,,,0,N,196.8057,RECEIPT Source NA 2588417 3/9/26
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,"FLEXWORKS PIPE, COUPLINGS AND ENTRY FITTINGS",ITR-3020,ISOLATION TUBE REDUCER - 3 IN x 2 IN,26.32,ok,receipt,Source NA,,,0,N,33.257952,RECEIPT Source NA 2588417 3/9/26
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,"FIBERGLASS PIPE, REDUCERS AND TERMINATIONS",44469205,AMERON 4 IN LCX TERMINATION,242.55,ok,receipt,Spatco,,,0,N,306.48618,RECEIPT Spatco 95053266 4/7/26
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,"FIBERGLASS PIPE, REDUCERS AND TERMINATIONS",44469206,AMERON 4 IN LCX TERMINATION WITH TEST PORT,273.15,ok,receipt,Spatco,,,0,N,345.15234,RECEIPT Spatco 95053266 4/7/26
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,"FIBERGLASS PIPE, REDUCERS AND TERMINATIONS",012040-238-3,4 IN x 3 IN CONCENTRIC REDUCER,127.5,ok,receipt,Source NA,,,0,N,161.109,RECEIPT Source NA 2620632 6/5/26
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,"STP SUMPS - LIDS, KNOBS AND NUTS",H13214M,"OPW SUMP LID GASKET, 33 IN",68.25,ok,vendor_quote,Source NA,,,0,N,86.2407,QUOTE Source NA 8517929 8/27/26 NET
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,"STP SUMPS - LIDS, KNOBS AND NUTS",H13257M,OPW SUMP LID THUMB NUT / KNOB,27.93,ok,vendor_quote,Source NA,,,0,N,35.292348,QUOTE Source NA 8517929 8/27/26 NET
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,"STP SUMPS - LIDS, KNOBS AND NUTS",H13268M,OPW FLEXWORKS TANK SUMP NUT,6.79,ok,vendor_quote,Source NA,,,0,N,8.579844,QUOTE Source NA 8517929 8/27/26 NET
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,"VEEDER-ROOT ATG - CONSOLES, MODULES, SOFTWARE, PROBE CAPS, SPLICE KITS AND CORD GRIPS",860091-302,"VR TLS-450PLUS CONSOLE, 8 IN TOUCH SCREEN",3697.68,ok,vendor_quote,,,,0,N,4672.388448,QUOTE Bolger Bros 0031579 8/25/26 NET
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,"VEEDER-ROOT ATG - CONSOLES, MODULES, SOFTWARE, PROBE CAPS, SPLICE KITS AND CORD GRIPS",333545-001,VR TLS-450PLUS APPLICATION SOFTWARE,3884.16,ok,vendor_quote,,,,0,N,4908.024576,QUOTE Bolger Bros 0031579 8/25/26. no freight quoted - confirm
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,"VEEDER-ROOT ATG - CONSOLES, MODULES, SOFTWARE, PROBE CAPS, SPLICE KITS AND CORD GRIPS",332812-001,VR USM SENSOR MODULE - TLS-450PLUS,2063.88,ok,vendor_quote,,,,0,N,2607.918768,QUOTE Bolger Bros 0031579 8/25/26
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,"VEEDER-ROOT ATG - CONSOLES, MODULES, SOFTWARE, PROBE CAPS, SPLICE KITS AND CORD GRIPS",332813-001,VR UIOM RELAY MODULE - TLS-450PLUS,1488.48,ok,vendor_quote,,,,0,N,1880.843328,QUOTE Bolger Bros 0031579 8/25/26
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,"VEEDER-ROOT ATG - CONSOLES, MODULES, SOFTWARE, PROBE CAPS, SPLICE KITS AND CORD GRIPS",332972-006,VR CSLD LEAK DETECTION - TLS-450PLUS,2334.36,ok,vendor_quote,,,,0,N,2949.697296,QUOTE Bolger Bros 0031579 8/25/26
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,"VEEDER-ROOT ATG - CONSOLES, MODULES, SOFTWARE, PROBE CAPS, SPLICE KITS AND CORD GRIPS",116-7085,"OPW 4 IN PIPE CAP, DURATUFF - PROBE CAP",49.79,ok,vendor_quote,Source NA,,,0,N,62.914644,QUOTE Source NA 8517929 8/27/26 NET
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,"VEEDER-ROOT ATG - CONSOLES, MODULES, SOFTWARE, PROBE CAPS, SPLICE KITS AND CORD GRIPS",330020-282,4 IN PROBE RISER CAP,42.06,ok,receipt,Source NA,,,0,N,53.147016,RECEIPT Source NA 2624981 6/17/26
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,"VEEDER-ROOT ATG - CONSOLES, MODULES, SOFTWARE, PROBE CAPS, SPLICE KITS AND CORD GRIPS",7000133446,3M SCOTCHCAST SEALING PACK,8.16,ok,vendor_quote,Source NA,,,0,N,10.310976,QUOTE Source NA 8517929 8/27/26 NET
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,"VEEDER-ROOT ATG - CONSOLES, MODULES, SOFTWARE, PROBE CAPS, SPLICE KITS AND CORD GRIPS",331028-001,1/2 IN NPT CORD GRIP - SENSOR,24,ok,vendor_quote,Source NA,,,0,N,30.3264,QUOTE Source NA 8517929 8/27/26 NET
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,"SHEAR VALVES, LEAK DETECTION AND SUBMERSIBLE",10P-0152,OPW 1-1/2 IN 10 PLUS SHEAR VALVE,200.91,ok,estimate,Source NA,Template,,0,N,253.869876,RPS Invoice Template 7/29/20. HELD HIGH vs Source NA inv 2628199 6/26/26 $161.00 - count stock
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,"SHEAR VALVES, LEAK DETECTION AND SUBMERSIBLE",99LD-2000-S,2 IN MECHANICAL LINE LEAK DETECTOR,365.39,ok,receipt,Source NA,,,0,N,461.706804,RECEIPT Source NA inv 2628199 6/26/26. SUBSTITUTE - site runs a Red Jacket FX1DV. VERIFY
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,"SHEAR VALVES, LEAK DETECTION AND SUBMERSIBLE",400562901,SYPHON JET ASSEMBLY,18.9,ok,receipt,Source NA,,,0,N,23.88204,RECEIPT Source NA 2628199 6/26/26
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,"SHEAR VALVES, LEAK DETECTION AND SUBMERSIBLE",RJ-PUMP-HEAD,RED JACKET SUBMERSIBLE PUMP HEAD,,PRICE NEEDED,estimate,Source NA,,,0,N,,"PRICE NEEDED - get the model off the pump, call Source NA or Bolger Bros"
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,"SHEAR VALVES, LEAK DETECTION AND SUBMERSIBLE",RJ-CHECK-VALVE,RED JACKET STP CHECK VALVE,,PRICE NEEDED,estimate,Source NA,,,0,N,,PRICE NEEDED - call Source NA or Bolger Bros. May be part of the functional element
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,"SHEAR VALVES, LEAK DETECTION AND SUBMERSIBLE",RJ-FUNC-ELEMENT,RED JACKET STP FUNCTIONAL ELEMENT,,PRICE NEEDED,estimate,Source NA,,,0,N,,PRICE NEEDED - call Source NA or Bolger Bros
REV19_LIBRARY,4,CAT 4 - PUMP & TANK MATERIALS,DISPENSER PARTS,CU-380,GILBARCO ENCORE CONVERSION FRAME,765,ok,receipt,Source NA,,,0,N,966.654,RECEIPT Source NA 2630534 7/2/26
REV19_LIBRARY,5,CAT 5 - CONCRETE / REBAR / BACKFILL AND CONCRETE DISPOSAL,READY MIX CONCRETE - ONE ALL-IN RATE PER CUBIC YARD,READY MIX - ALL IN,"READY MIX CONCRETE, DELIVERED ALL IN - PER CY",282.3,ok,estimate,,s,,0,N,282.3,"Avg of 7 RPS concrete invoices, $7,763.23 over 27.50 yd"
REV19_LIBRARY,5,CAT 5 - CONCRETE / REBAR / BACKFILL AND CONCRETE DISPOSAL,"REBAR, CHAIRS AND BACKFILL",100262,"#3 REBAR G60 3/8 IN x 20 FT STICK, EPOXY",5.15,ok,receipt,,,,0,N,5.15,RECEIPT CMG Whitlock 750330 8/10/26
REV19_LIBRARY,5,CAT 5 - CONCRETE / REBAR / BACKFILL AND CONCRETE DISPOSAL,"REBAR, CHAIRS AND BACKFILL",764666540118,3 IN x 6 IN REBAR CHAIR,1.21,ok,receipt,Home Depot,,,0,N,1.21,RECEIPT Home Depot 78172 7/13/26
REV19_LIBRARY,5,CAT 5 - CONCRETE / REBAR / BACKFILL AND CONCRETE DISPOSAL,"REBAR, CHAIRS AND BACKFILL",#57 STONE BACKFILL,#57 STONE BACKFILL - PER CY,,PRICE NEEDED,estimate,,,,0,Y,,PRICE NEEDED - call a local supplier
REV19_LIBRARY,5,CAT 5 - CONCRETE / REBAR / BACKFILL AND CONCRETE DISPOSAL,CONCRETE DISPOSAL - TIPPING AND HAULING FEES ONLY. THE TRUCK ITSELF IS IN CATEGORY 9.,CONCRETE DISPOSAL - TIP FEE,LANDFILL TIPPING FEE - PER LOAD OR TON,,PRICE NEEDED,estimate,,,,0,N,,PRICE NEEDED - call the landfill. Truck is Category 9
REV19_LIBRARY,5,CAT 5 - CONCRETE / REBAR / BACKFILL AND CONCRETE DISPOSAL,CONCRETE DISPOSAL - TIPPING AND HAULING FEES ONLY. THE TRUCK ITSELF IS IN CATEGORY 9.,DISPOSAL SUBCONTRACT,CONCRETE DISPOSAL BY OUTSIDE HAULER - PER LOAD,,PRICE NEEDED,estimate,,,,0,N,,PRICE NEEDED. Leave at zero when RPS hauls its own
REV19_LIBRARY,9,CAT 9 - RPS EQUIPMENT,"ON THIS JOB - SKID STEER, BREAKER AND DUMP BED ONLY",SKID STEER / FORKS,SKID STEER WITH FORKS - PER DAY,550,ok,rate_card,,,,0,N,550,RPS REV19 rate card
REV19_LIBRARY,9,CAT 9 - RPS EQUIPMENT,"ON THIS JOB - SKID STEER, BREAKER AND DUMP BED ONLY",BREAKER ATTACHMENT,HYDRAULIC BREAKER ATTACHMENT - PER DAY,225,ok,rate_card,,,,0,N,225,RPS REV19 rate card
